,Unnamed: 0,Double record?,qid,Sarwiki,P418,P34,Unnamed: 5,Unnamed: 6,Senwiki,P671,P34.1,Wikidata_qid,Wikidata2,Len,Den,P2,P2.1,P131,P131.1,lat_lon_P48,P670,qal18,wik_en_x,sv.wiki,wik_tr_x,Description,anc_name_x,lat_wgs1984_x,lon_wgs1984_x,accuracy_x,qid.1,"cdli_legacy_""Len""",cdli_provenience_id_P694,transciption_name,language,tr_name,ara_name_x,arm_name_x,fas_name_x,geo_name_x,gre_name_x,heb_name_x,rus_name_x,pleiades_id_P671,osm_id,osm_type,site_id_x,geonames_id,Unnamed: 47,wik_ara_x,wik_fas_x,wik_gre_x,wik_heb_x,wik_en.1,lan,qid.2,"qid,Len,Lfr,Lde,Den,P2,P2,P131,P131,P48,P670,qal18",place,link,placeLabel,site_id_y,cdli_provenience_id,accuracy_y,anc_name_y,transc_name,ara_name_y,arm_name_y,fas_name_y,geo_name_y,gre_name_y,heb_name_y,rus_name_y,legacy_name,pleiades_url,osm_url,geonames_url,wik_en_y,wik_ara_y,wik_fas_y,wik_gre_y,wik_heb_y,wik_tr_y,rla_url,wikidata_url,lon_wgs1984_y,lat_wgs1984_y,geometry,_merge
291,224.0,,Q389734,,,fa:کنار صندل,,,,,,,,Konār Sandal,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@28.4494/57.7787,Konār Sandal,Q389601,,,,ancient location and modern archeologoical excavation site,Unknown,28.4494,57.7787,3.0,Q389734,"""uncertain (mod. Konar Sandal)""","""""""""416""""""""",Konār Sandal,Farsi,,,,کنار صندل,,,,,,5212488922.0,node,KOS,,,,,,,,,,",""Konār Sandal"",""Konār Sandal"",""Konār Sandal"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@28.4494/57.7787,""""""Konār Sandal"""""",Q389601",,,,KOS,416,3,,Konār Sandal,,,کنار صندل,,,,,uncertain (mod. Konar Sandal),https://pleiades.stoa.org/places/122458792,https://www.openstreetmap.org/node/5212488922,,https://en.wikipedia.org/wiki/Konar_Sandal,,https://fa.wikipedia.org/wiki/کنار_صندل,,,,,https://wikidata.org/wiki/Q2071319,57.7787,28.4494,,both
292,518.0,,Q390089,,306242.0,,,,,,,,,Kotanlı,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.1412/42.2482,Kotanlı,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.1412,42.2482,1.0,Q390089,,,Kotanlı,Turkish,,,,,,,,,,2296271945.0,node,KOT,306242.0,,,,,,,,,",""Kotanlı"",""Kotanlı"",""Kotanlı"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.1412/42.2482,""""""Kotanlı"""""",Q246325",,,,KOT,0,1,,Kotanlı,,,,,,,,,https://pleiades.stoa.org/places/773714890,https://www.openstreetmap.org/node/2296271945,https://www.geonames.org/306242,,,,,,,,,42.2482,39.1412,,both
293,200.0,,Q389604,,146671.0,,,, Kourion ,707549.0,,Q103943905,,Kourion,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@34.6666/32.8844,Kourion,Q172951,https://en.wikipedia.org/wiki/Kourion,,,Human settlement in Cyprus,Unknown,34.6666,32.8844,2.0,Q389604,"""Kourion (mod. Cyprus)""","""""""""375""""""""",Kourion,Greek,,,,,,Koúριov,,,707549.0,24698251.0,way,KOU,146671.0,Q103943905,,,https://el.wikipedia.org/wiki/Κούριο,,https://en.wikipedia.org/wiki/Kourion,,,",""Kourion"",""Kourion"",""Kourion"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@34.6666/32.8844,""""""Kourion"""""",Q172951",,,,KOU,375,2,,Kourion,,,,,Koúριov,,,Kourion (mod. Cyprus),https://pleiades.stoa.org/places/707549,https://www.openstreetmap.org/way/24698251,https://www.geonames.org/146671,https://en.wikipedia.org/wiki/Kourion,,,https://el.wikipedia.org/wiki/Κούριο,,,,https://wikidata.org/wiki/Q1785592,32.8844,34.6666,,both
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOZ,0,3,,Tall Kozkhān,تل كوزخان,,,,,,,Tell Kozkhan,https://pleiades.stoa.org/places/934336187,,,,,,,,,,,44.8404,32.1873,,right_only
295,497.0,,Q390042,,,,,,,,,,,Karacaören,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.8534/36.7554,Karacaören,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.8534,36.7554,1.0,Q390042,,,Karacaören,Turkish,,,,,,,,,,,,KRC,,,,,,,,,,",""Karacaören"",""Karacaören"",""Karacaören"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.8534/36.7554,""""""Karacaören"""""",Q246325",,,,KRC,0,1,,Karacaören,,,,,,,,,https://pleiades.stoa.org/places/603015909,,,,,,,,,,,36.7554,39.8534,,both
296,563.0,,Q390148,,309839.0,,,,,,,,,Karagündüz,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.6955/43.6459,Karagündüz,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.6955,43.6459,2.0,Q390148,,,Karagündüz,Turkish,,,,,,,,,,1482093825.0,node,KRG,309839.0,,,,,,,,,",""Karagündüz"",""Karagündüz"",""Karagündüz"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.6955/43.6459,""""""Karagündüz"""""",Q246325",,,,KRG,0,2,,Karagündüz,,,,,,,,,https://pleiades.stoa.org/places/183120909,https://www.openstreetmap.org/node/1482093825,https://www.geonames.org/309839,,,,,,,,https://wikidata.org/wiki/Q1277156,43.6459,38.6955,,both
297,564.0,,Q390149,,6969130.0,,,,,,,,,Karahan,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.9493/43.6607,Karahan,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.9493,43.6607,1.0,Q390149,,,Karahan,Turkish,,,,,,,,,,2296675532.0,node,KRH,6969130.0,,,,,,,,,",""Karahan"",""Karahan"",""Karahan"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.9493/43.6607,""""""Karahan"""""",Q246325",,,,KRH,0,1,,Karahan,,,,,,,,,https://pleiades.stoa.org/places/625114447,https://www.openstreetmap.org/node/2296675532,https://www.geonames.org/6969130,,,,,,,,,43.6607,38.9493,,both
298,495.0,,Q390035,,308464.0,,,,,,,,,Kayseri,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.7309/35.4614,Kayseri,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.7309,35.4614,1.0,Q390035,,,Kayseri,Turkish,,,,,,,,,,26482287.0,node,KRI,308464.0,,,,,,,,,",""Kayseri"",""Kayseri"",""Kayseri"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.7309/35.4614,""""""Kayseri"""""",Q246325",,,,KRI,0,2,,Kayseri,,,,,,,,,https://pleiades.stoa.org/places/629035,https://www.openstreetmap.org/node/26482287,https://www.geonames.org/308464,https://en.wikipedia.org/wiki/Kayseri,https://tr.wikipedia.org/wiki/Kayseri,,,,,,https://wikidata.org/wiki/Q48338,35.4614,38.7309,,both
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRK,270,3,Karkemish,Karkamış,,,,,,,,Karkemish (mod. Djerabis),https://pleiades.stoa.org/places/658465,https://www.openstreetmap.org/way/183691261,,https://en.wikipedia.org/wiki/Carchemish,,,,,,,,38.0156,36.8294,,right_only
300,146.0,,Q389732,,128226.0,fa:کرمانشاه‎,,, Kermanshah ,,,,,Kermānshāh,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@34.314/47.0649,Kermānshāh,Q389601,https://en.wikipedia.org/wiki/Kermanshah,,,ancient location and modern archeologoical excavation site,Unknown,34.314,47.0649,1.0,Q389732,"""uncertain (mod. Kermanshah)""","""""""""247""""""""",Kermānshāh,Farsi,,,,کرمانشاه‎,,,,,,32663279.0,node,KRM,128226.0,,,https://fa.wikipedia.org/wiki/کرمانشاه,,,https://en.wikipedia.org/wiki/Kermanshah,,,",""Kermānshāh"",""Kermānshāh"",""Kermānshāh"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@34.314/47.0649,""""""Kermānshāh"""""",Q389601",,,,KRM,247,1,,Kermānshāh,,,کرمانشاه‎,,,,,uncertain (mod. Kermanshah) ?,https://pleiades.stoa.org/places/903102,https://www.openstreetmap.org/node/32663279,https://www.geonames.org/128226,https://en.wikipedia.org/wiki/Kermanshah,,https://fa.wikipedia.org/wiki/کرمانشاه,,,,,https://wikidata.org/wiki/Q180078,47.0649,34.3140,,both
301,546.0,,Q390127,,,,,,,,,,,Karataş,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.0109/43.3963,Karataş,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.0109,43.3963,1.0,Q390127,,,Karataş,Turkish,,,,,,,,,,,,KRT,,,,,,,,,,",""Karataş"",""Karataş"",""Karataş"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.0109/43.3963,""""""Karataş"""""",Q246325",,,,KRT,0,1,,Karataş,,,,,,,,,https://pleiades.stoa.org/places/925488632,,,,,,,,,,https://wikidata.org/wiki/Q1664380,43.3963,39.0109,,both
302,261.0,,Q390014,كيش,94277.0,,,, Kish (Sumer) ,894028.0,ar:كيش,Q132272,,Kish,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.5455/44.5949,Kīsh,Q389598,https://en.wikipedia.org/wiki/Kish_%28Sumer%29,,,ancient location and modern archeologoical excavation site,Kiš,32.5455,44.5949,3.0,Q390014,"""Uhaimir-Kish (mod. Tell Uhaimir)""","""""""71""""""",Kīsh,Arabic,,كيش,,,,,,,894028.0,545656327.0,way,KSH,94277.0,Q132272,https://ar.wikipedia.org/wiki/كيش,,,,https://en.wikipedia.org/wiki/Kish_%28Sumer%29,,,",""Kish"",""Kish"",""Kish"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.5455/44.5949,""""""Kīsh"""""",Q389598",Q389860,Q244746,Larsa,KSH,71 : 85 : 184 : 281 : 391,3,Kiš,Kīsh,كيش,,,,,,,Uhaimir-Kish (mod. Tell Uhaimir) : Kish (mod. Tell Ingharra) : Kish (mod. Tell Uhaimir) : Hursagkalama (mod. Ingharra) : Kish (mod. Tell el-Bender),https://pleiades.stoa.org/places/894028,https://www.openstreetmap.org/way/545656327,https://www.geonames.org/94277,https://en.wikipedia.org/wiki/Kish_%28Sumer%29,https://ar.wikipedia.org/wiki/كيش,,,,,http://publikationen.badw.de/de/rla/index#6541,https://wikidata.org/wiki/Q132272,44.5949,32.5455,,both
303,486.0,,Q390009,,,,,,,,ar:كاني شاية,,,Kānī Shāyah,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.5579/45.1764,Kānī Shāyah,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,35.5579,45.1764,3.0,Q390009,,,Kānī Shāyah,Arabic,,كاني شاية,,,,,,,,,,KSI,,,,,,,,,,",""Kānī Shāyah"",""Kānī Shāyah"",""Kānī Shāyah"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.5579/45.1764,""""""Kānī Shāyah"""""",Q389598",,,,KSI,0,3,,Kānī Shāyah,كاني شاية,,,,,,,,https://pleiades.stoa.org/places/743192303,,,,,,,,,,,45.1764,35.5579,,both
304,115.0,,Q390044,,,,Strwiki,Sarissa, Kuşaklı ,117143016.0,,Q1040082,,Kuşaklı,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.3084/36.9096,Kuşaklı,Q246325,https://en.wikipedia.org/wiki/Kuşaklı,,https://tr.wikipedia.org/wiki/Sarissa,ancient location and modern archeologoical excavation site,Šarišša,39.3084,36.9096,3.0,Q390044,"""uncertain (mod. Kuşaklı)""","""""""""190""""""""",Kuşaklı,Turkish,,,,,,,,,117143016.0,14839680.0,way,KSK,,Q1040082,,,,,https://en.wikipedia.org/wiki/Kuşaklı,,,",""Kuşaklı"",""Kuşaklı"",""Kuşaklı"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.3084/36.9096,""""""Kuşaklı"""""",Q246325",Q389853,Q644872,Tall al-Ashārah,KSK,190,3,Šarišša,Kuşaklı,,,,,,,,uncertain (mod. Kuşaklı),https://pleiades.stoa.org/places/117143016,https://www.openstreetmap.org/way/14839680,,https://en.wikipedia.org/wiki/Kuşaklı,,,,,https://tr.wikipedia.org/wiki/Sarissa,,,36.9096,39.3084,,both
305,547.0,,Q390129,,308906.0,,,,,,,,,Kasımoğlu,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.6846/43.415,Kasımoğlu,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.6846,43.415,2.0,Q390129,,,Kasımoğlu,Turkish,,,,,,,,,,2301631728.0,node,KSM,308906.0,,,,,,,,,",""Kasımoğlu"",""Kasımoğlu"",""Kasımoğlu"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.6846/43.415,""""""Kasımoğlu"""""",Q246325",,,,KSM,0,2,,Kasımoğlu,,,,,,,,,https://pleiades.stoa.org/places/165606687,https://www.openstreetmap.org/node/2301631728,https://www.geonames.org/308906,,,,,,,,,43.4150,38.6846,,both
306,354.0,,Q389646,,293364.0,,,, Tell Keisan ,,,,,Tel Keisan,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.873/35.1508,Tel Keisan,Q389600,https://en.wikipedia.org/wiki/Tell_Keisan,,,Human settlement in Israel,Unknown,32.873,35.1508,3.0,Q389646,,,Tel Keisan,Hebrew,,,,,,,תל כיסון,,,278474482.0,node,KSN,293364.0,,,,,https://he.wikipedia.org/wiki/תל_כיסון,https://en.wikipedia.org/wiki/Tell_Keisan,,,",""Tel Keisan"",""Tel Keisan"",""Tel Keisan"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.873/35.1508,""""""Tel Keisan"""""",Q389600",,,,KSN,0,3,,Tel Keisan,,,,,,תל כיסון,,,https://pleiades.stoa.org/places/504745937,https://www.openstreetmap.org/node/278474482,https://www.geonames.org/293364,https://en.wikipedia.org/wiki/Tell_Keisan,,,,https://he.wikipedia.org/wiki/תל_כיסון,,,https://wikidata.org/wiki/Q55634890,35.1508,32.8730,,both
307,194.0,,Q389796,كيشورا,6731778.0,,,, Kisurra ,,ar:إشان أبو حطب,Q910253,Q26846044,Kisurra,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.8383/45.481,Ishān Abū Ḥaṭab,Q389598,https://en.wikipedia.org/wiki/Kisurra,,,ancient location and modern archeologoical excavation site,Kisurra,31.8383,45.481,3.0,Q389796,"""Kisurra (mod. Abu Hatab)""","""""""""314""""""""",Ishān Abū Ḥaṭab,Arabic,,إشان أبو حطب,,,,,,,,2480223297.0,node,KSR,6731778.0,Q910253,https://ar.wikipedia.org/wiki/كيشورا,,,,https://en.wikipedia.org/wiki/Kisurra,,,",""Kisurra"",""Kisurra"",""Kisurra"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.8383/45.481,""""""Ishān Abū Ḥaṭab"""""",Q389598",Q390038,Q1352918,Kayalıpınar,KSR,314,3,Kisurra,Ishān Abū Ḥaṭab,إشان أبو حطب,,,,,,,Kisurra (mod. Abu Hatab),https://pleiades.stoa.org/places/797093165,https://www.openstreetmap.org/node/2480223297,https://www.geonames.org/6731778,https://en.wikipedia.org/wiki/Kisurra,https://ar.wikipedia.org/wiki/كيشورا,,,,,,https://wikidata.org/wiki/Q910253,45.4810,31.8383,,both
308,405.0,,Q389735,,,fa:کهنک,,,,,,,,Kuhanak,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.2683/48.6185,Kuhanak,Q389601,,,,ancient location and modern archeologoical excavation site,Unknown,32.2683,48.6185,1.0,Q389735,,,Kuhanak,Farsi,,,,کهنک,,,,,,,,KSX,,,,,,,,,,",""Kuhanak"",""Kuhanak"",""Kuhanak"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.2683/48.6185,""""""Kuhanak"""""",Q389601",,,,KSX,0,1,,Kuhanak,,,کهنک,,,,,,https://pleiades.stoa.org/places/677441130,,,,,,,,,,,48.6185,32.2683,,both
309,138.0,,Q389948,,6837593.0,,,, Kar-Tukulti-Ninurta ,430344980.0,ar:تلول الأقر,Q165841,,Kar-Tukulti-Ninurta,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.4944/43.2793,Tulūl al-‘Aqir,Q389598,https://en.wikipedia.org/wiki/Kar-Tukulti-Ninurta,,,ancient location and modern archeologoical excavation site,Kar-Tukulti-Ninurta,35.4944,43.2793,3.0,Q389948,"""Kar-Tukulti-Ninurta (mod. Tulul al-ʿAqir)""","""""""""234""""""""",Tulūl al-‘Aqir,Arabic,,تلول الأقر,,,,,,,430344980.0,2482644200.0,node,KTN,6837593.0,Q165841,,,,,https://en.wikipedia.org/wiki/Kar-Tukulti-Ninurta,,,",""Kar-Tukulti-Ninurta"",""Kar-Tukulti-Ninurta"",""Kar-Tukulti-Ninurta"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.4944/43.2793,""""""Tulūl al-‘Aqir"""""",Q389598",Q389745,Q648705,Naqsh Rustam,KTN,234,3,Kar-Tukulti-Ninurta,Tulūl al-‘Aqir,تلول الأقر,,,,,,,Kar-Tukulti-Ninurta (mod. Tulul al-ʿAqir),https://pleiades.stoa.org/places/430344980,https://www.openstreetmap.org/node/2482644200,https://www.geonames.org/6837593,https://en.wikipedia.org/wiki/Kar-Tukulti-Ninurta,,,,,,,https://wikidata.org/wiki/Q165841,43.2793,35.4944,,both
310,230.0,,Q389621,,6412799.0,,,,,,ar:كوبري,,,Kubri,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@30.113/32.5527,Kūbrī,Q389598,,,,Human settlement in Egypt,Unknown,30.113,32.5527,1.0,Q389621,"""uncertain (mod. Suez)""","""""""""427""""""""",Kūbrī,Arabic,,كوبري,,,,,,,,,,KUB,6412799.0,,,,,,,,,",""Kubri"",""Kubri"",""Kubri"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@30.113/32.5527,""""""Kūbrī"""""",Q389598",,,,KUB,427,1,,Kūbrī,كوبري,,,,,,,uncertain (mod. Suez),https://pleiades.stoa.org/places/763801478,,https://www.geonames.org/6412799,,,,,,,,,32.5527,30.1130,,both
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KUM,0,1,,Ishān Abū Kumbārah,ايشان أبو كمبارة,,,,,,,,https://pleiades.stoa.org/places/153378876,,,,,,,,,,,46.1954,31.0535,,right_only
312,488.0,,Q390013,,,,,,,,ar:كونـارا,,,Kūnārā,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.5192/45.3594,Kūnārā,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,35.5192,45.3594,3.0,Q390013,,,Kūnārā,Arabic,,كونـارا,,,,,,,,682142302.0,way,KUN,,,,,,,,,,",""Kūnārā"",""Kūnārā"",""Kūnārā"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.5192/45.3594,""""""Kūnārā"""""",Q389598",,,,KUN,0,3,,Kūnārā,كونـارا,,,,,,,,https://pleiades.stoa.org/places/681126640,https://www.openstreetmap.org/way/682142302,,,,,,,,,,45.3594,35.5192,,both
313,379.0,,Q389665,,7742460.0,,Strwiki,"Kuşsaray, Çorum"," Kuşsaray, Çorum ",,,,,Kuşsaray,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@40.6061/35.1097,Kuşsaray,Q246325,"en.wikipedia.org/wiki/Kuşsaray,_Çorum",,"tr.wikipedia.org/wiki/Kuşsaray,_Çorum",Human settlement in Turkey,Unknown,40.6061,35.1097,2.0,Q389665,,,Kuşsaray,Turkish,Kuşsaray,,,,,,,,,1162011234.0,node,KUS,7742460.0,,,,,,"en.wikipedia.org/wiki/Kuşsaray,_Çorum",,,",""Kuşsaray"",""Kuşsaray"",""Kuşsaray"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@40.6061/35.1097,""""""Kuşsaray"""""",Q246325",,,,KUS,0,1,,Kuşsaray,,,,,,,,,https://pleiades.stoa.org/places/681126641,https://www.openstreetmap.org/node/1162011234,https://www.geonames.org/7742460,https://en.wikipedia.org/wiki/Çorum,,,,,"https://tr.wikipedia.org/wiki/Kuşsaray,_Çorum",,https://wikidata.org/wiki/Q206900,35.1154,40.5733,,both
314,11.0,,Q390047,,307054.0,,,,P671,193878353.0,,,,Kizkapanlı,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@37.395/37.285,Kizkapanlı,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,37.395,37.285,1.0,Q390047,"""uncertain (mod. Kizkapanlı)""","""""""""20""""""""",Kizkapanlı,Turkish,,,,,,,,,193878353.0,1419890174.0,node,KZK,307054.0,,,,,,,,,",""Kizkapanlı"",""Kizkapanlı"",""Kizkapanlı"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@37.395/37.285,""""""Kizkapanlı"""""",Q246325",,,,KZK,20,1,,Kizkapanlı,,,,,,,,uncertain (mod. Kizkapanlı),https://pleiades.stoa.org/places/193878353,https://www.openstreetmap.org/node/1419890174,https://www.geonames.org/307054,,,,,,,,,37.2850,37.3950,,both
315,302.0,,Q389932,,163525.0,,,, Tell Kazel ,,ar:تل كزل,Q3398568,,Tall Kazal,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@34.7085/35.9862,Tall Kazal,Q389598,https://en.wikipedia.org/wiki/Tell_Kazel,,,ancient location and modern archeologoical excavation site,Ṣumur,34.7085,35.9862,3.0,Q389932,,,Tall Kazal,Arabic,,تل كزل,,,,,,,,497183149.0,way,KZL,163525.0,Q3398568,,,,,https://en.wikipedia.org/wiki/Tell_Kazel,,,",""Tall Kazal"",""Tall Kazal"",""Tall Kazal"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@34.7085/35.9862,""""""Tall Kazal"""""",Q389598",Q389921,Q4120177,Tall ‘Arbīd,KZL,0,3,Ṣumur,Tall Kazal,تل كزل,,,,,,,,https://pleiades.stoa.org/places/668372,https://www.openstreetmap.org/way/497183149,https://www.geonames.org/163525,https://en.wikipedia.org/wiki/Tell_Kazel,,,,,,,https://wikidata.org/wiki/Q3398568,35.9862,34.7085,,both
316,335.0,,Q390055,,,,Strwiki,Kazane H%C3%B6y%C3%BCk,,,,Q6097573,,Kazane Höyük,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@37.1196/38.846,Kazane Höyük,Q246325,,,https://tr.wikipedia.org/wiki/Kazane_H%C3%B6y%C3%BCk,ancient location and modern archeologoical excavation site,Unknown,37.1196,38.846,3.0,Q390055,,,Kazane Höyük,Turkish,,,,,,,,,,183463046.0,way,KZN,,Q6097573,,,,,,,,",""Kazane Höyük"",""Kazane Höyük"",""Kazane Höyük"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@37.1196/38.846,""""""Kazane Höyük"""""",Q246325",Q389885,Q21587404,Tell Budayri,KZN,0,3,,Kazane Höyük,,,,,,,,,https://pleiades.stoa.org/places/740697574,https://www.openstreetmap.org/way/183463046,,,,,,,https://tr.wikipedia.org/wiki/Kazane_Höyük,,https://wikidata.org/wiki/Q6097573,38.8460,37.1196,,both
317,26.0,,Q389880,لجش,7025350.0,,,, Lagash ,959120263.0,ar:تل الهبا,Q207330,,Lagash,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.4182/46.4108,Tall al-Hibā,Q389598,https://en.wikipedia.org/wiki/Lagash,,,ancient location and modern archeologoical excavation site,Lagaš,31.4182,46.4108,3.0,Q389880,"""Lagash (mod. El-Hiba)""","""""""""39""""""""",Tall al-Hibā,Arabic,,تل الهبا,,,,,,,959120263.0,2485672508.0,node,LAG,7025350.0,Q207330,https://ar.wikipedia.org/wiki/لجش,,,,https://en.wikipedia.org/wiki/Lagash,,,",""Lagash"",""Lagash"",""Lagash"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.4182/46.4108,""""""Tall al-Hibā"""""",Q389598",Q389649,Q7687070,Tas-Silġ,LAG,39,3,Lagaš,Tall al-Hibā,تل الهبا,,,,,,,Lagash (mod. El-Hiba),https://pleiades.stoa.org/places/959120263,https://www.openstreetmap.org/node/2485672508,https://www.geonames.org/7025350,https://en.wikipedia.org/wiki/Lagash,https://ar.wikipedia.org/wiki/لجش,,,,,http://publikationen.badw.de/de/rla/index#6871,https://wikidata.org/wiki/Q207330,46.4108,31.4182,,both
318,105.0,,Q389860,لارسا,91560.0,,,, Larsa ,912897.0,ar:تل السنكرة,Q244746,,Larsa,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.2832/45.8549,Tall al-Sankarah,Q389598,https://en.wikipedia.org/wiki/Larsa,,,ancient location and modern archeologoical excavation site,Larsa,31.2832,45.8549,3.0,Q389860,"""Larsa (mod. Tell as-Senkereh)""","""""""""168""""""""",Tall al-Sankarah,Arabic,,تل السنكرة,,,,,,,912897.0,2487982264.0,node,LAR,91560.0,Q244746,https://ar.wikipedia.org/wiki/لارسا,,,,https://en.wikipedia.org/wiki/Larsa,,,",""Larsa"",""Larsa"",""Larsa"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.2832/45.8549,""""""Tall al-Sankarah"""""",Q389598",Q389640,Q2916736,Timnah,LAR,168,3,Larsa,Tall al-Sankarah,تل السنكرة,,,,,,,Larsa (mod. Tell as-Senkereh),https://pleiades.stoa.org/places/912897,https://www.openstreetmap.org/node/2487982264,https://www.geonames.org/91560,https://en.wikipedia.org/wiki/Larsa,https://ar.wikipedia.org/wiki/لارسا,,,,,,https://wikidata.org/wiki/Q244746,45.8549,31.2832,,both
